Price Date,Open Price,High Price,Low Price,Close Price,Traded Value,Number Of Trades,Traded Quantity
29-05-2015,2004.85,2056.45,2001,2023.15,9612868995,121421,4748261
28-05-2015,1975.2,2032,1975.2,2016.6,5490996904,97941,2745135
27-05-2015,2007,2009,1955,1968.5,4157452380,114474,2113677
26-05-2015,2020,2031.45,2002.15,2007.3,1998042102,37399,991260
25-05-2015,2050.5,2056.55,2007.05,2016.8,2372348161,62183,1168952
22-05-2015,2044,2051.55,2030.1,2046.45,3518585689,78526,1722206
21-05-2015,2048.9,2061.9,2037.25,2048.45,5147155556,99082,2514828
20-05-2015,2040,2052,2033.6,2047.3,3008337279,63706,1470547
19-05-2015,1987.3,2035.7,1986,2022.35,5178250883,73141,2568019
18-05-2015,1970,1998.9,1961.6,1993.05,3205766129,72296,1617494
15-05-2015,1935,1966.6,1932.3,1961.75,2532866454,78808,1297336
14-05-2015,1960,1960.8,1908,1934.8,3006959163,82817,1558461
13-05-2015,1951.75,1964.9,1928.5,1956.7,3459240022,55815,1774771
12-05-2015,1993.65,1994.6,1942,1947.1,4048763184,88184,2071223
11-05-2015,1965,2000,1952.2,1993.65,2369955758,54180,1196378
08-05-2015,1958,1967.55,1945.25,1957.95,2825994395,60514,1444419
07-05-2015,1922,1967.1,1910,1944,3293172516,68774,1694996
06-05-2015,1975,1975,1915.3,1922.05,5074233991,94364,2627102
05-05-2015,2000,2003.7,1952.05,1962.75,4635543851,133092,2352129
04-05-2015,1959.5,2000,1949.9,1993.1,6583671560,112574,3340398
30-04-2015,1960,1965,1932.3,1942.25,6381450710,97827,3283565
29-04-2015,1960.9,1972,1937.95,1961.15,4050550196,83132,2072264
28-04-2015,1982,1982,1952,1960.9,5099538669,105935,2598375
27-04-2015,2000,2002,1948.1,1984.65,9776101992,191419,4955660
24-04-2015,2135.9,2150.2,1980,1995.2,22548139448,317809,10891363
23-04-2015,2148.7,2150,2112,2122,6317195719,96511,2972950
22-04-2015,2151.05,2155,2097.95,2137.7,6563482786,95691,3087746
21-04-2015,2148,2155.1,2120.1,2142.6,4745571561,55322,2220412
20-04-2015,2176,2180,2115.15,2132.15,6832298664,77890,3206346
17-04-2015,2180.05,2194.95,2153.45,2179.25,3510786628,38470,1612579
16-04-2015,2222,2231,2160.5,2194.65,4917164807,55664,2251953
15-04-2015,2236.5,2245,2195.05,2213.7,3452862597,58780,1559446
13-04-2015,2238,2244,2216.1,2238.8,2723274134,44676,1218084
10-04-2015,2210.2,2238,2210.2,2233.95,3971279957,55733,1780944
09-04-2015,2211.4,2218.9,2184.4,2215,5827671747,65171,2645387
08-04-2015,2182.5,2204.9,2173.05,2200.55,5580179493,84366,2546394
07-04-2015,2175,2182.8,2138,2159.5,4614786256,71104,2135567
06-04-2015,2179,2184.7,2160.4,2178.2,4202294186,54198,1935438
01-04-2015,2198.9,2199.5,2157.7,2173.95,3657560037,90934,1684622
31-03-2015,2245,2273.65,2204.35,2218.35,4453315920,92432,2004103
30-03-2015,2205.6,2240,2194.9,2228,2562453104,52162,1155772
27-03-2015,2164,2224.7,2163,2202.15,5549435088,72286,2518555
26-03-2015,2208,2214.9,2132,2146.35,8487760947,131427,3935210
25-03-2015,2222.9,2229.15,2200.75,2219.1,3416298157,105633,1542742
24-03-2015,2234.9,2253.4,2206,2211.45,3745965785,43962,1684133
23-03-2015,2253,2275,2225.5,2233.45,2850217856,67428,1269675
20-03-2015,2241,2268.9,2232.95,2257.45,3625697619,61559,1607724
19-03-2015,2234.6,2249,2222.75,2230.45,3845130188,72890,1722935
18-03-2015,2254.5,2262.85,2222.55,2229.5,2745099823,58126,1226391
17-03-2015,2266.65,2279.5,2217.25,2240.5,3108540000,61599,1384828
16-03-2015,2210.55,2282,2210.55,2266.65,3846441862,72855,1704658
13-03-2015,2225,2230,2192.4,2220.4,3420086790,70363,1544921
12-03-2015,2179,2226.45,2177,2218.3,3142073181,53839,1422141
11-03-2015,2194.1,2240,2169.1,2182.2,3741231837,78278,1695228
10-03-2015,2198.1,2206.95,2160.2,2198,3477001163,84918,1582479
09-03-2015,2259,2259,2179,2190.05,4394234758,88526,1996180
05-03-2015,2267.05,2298.75,2233.35,2247.6,3208455383,52033,1421229
04-03-2015,2300,2313.9,2251.9,2274.65,2500652736,54424,1093807
03-03-2015,2290,2302.95,2278.3,2297.85,2812587067,63082,1226388
02-03-2015,2303,2308.5,2278.05,2291.7,4031020876,88257,1760248
28-02-2015,2274.75,2307.9,2256.2,2296.45,1823319896,35786,799334
27-02-2015,2274.9,2280.65,2251.5,2265.75,4424491186,74540,1950269
26-02-2015,2307.5,2309,2245.4,2258.1,3660544074,80377,1611444
25-02-2015,2288.9,2334.8,2280,2317.6,3501281668,60669,1511243
24-02-2015,2279,2295.95,2257.6,2272.8,3671313825,65245,1609419
23-02-2015,2300,2309.2,2248.1,2265.6,2908460735,76169,1272622
20-02-2015,2328.5,2336,2276.9,2283.1,4005441311,70405,1742907
19-02-2015,2294,2334,2292.05,2324.7,5615938341,61974,2418406
18-02-2015,2290.55,2304.95,2258.15,2296.5,4914857083,64543,2153441
16-02-2015,2280.3,2306.9,2265.25,2278.75,3563751257,90275,1561069
13-02-2015,2299.6,2326.7,2286,2296.1,3258571860,46058,1414379
12-02-2015,2283,2321.95,2273,2311.2,3617897322,66827,1571884
11-02-2015,2280.5,2293.2,2256.25,2284.85,3304009087,58510,1449243
10-02-2015,2243,2298,2241,2278.3,4835242360,84805,2129230
09-02-2015,2200,2254,2200,2248.9,3658597287,96994,1634217
06-02-2015,2205,2247.8,2188.5,2230.5,4154533923,79072,1863432
05-02-2015,2150.8,2220,2148,2193.8,6500911821,112707,2968984
04-02-2015,2139.9,2150,2126.4,2142.85,2764378328,49317,1290004
03-02-2015,2136.85,2139.95,2102,2120.9,2788217030,64490,1316489
02-02-2015,2141.5,2152,2126.05,2136.85,4661957849,47871,2175635
30-01-2015,2161.5,2162.55,2126.95,2141.9,5808066199,99180,2708436
29-01-2015,2145,2149.9,2127.6,2145.5,8229076404,79209,3842356
28-01-2015,2150,2154.8,2130.3,2144.55,7041041024,99134,3283589
27-01-2015,2221,2221,2130.1,2136.5,7373022314,117167,3434992
23-01-2015,2200,2225,2165.1,2215.05,5204623923,78929,2371582
22-01-2015,2174.8,2203,2161.3,2196.45,5459951318,82961,2489599
21-01-2015,2131.5,2175.95,2118,2169.9,4562627715,82679,2123727
20-01-2015,2107,2133,2101.45,2124.2,3603258362,66871,1701126
19-01-2015,2120,2132.35,2094.6,2102.5,2150712821,62963,1021936
16-01-2015,2148,2160,2112,2118.3,3555858248,63848,1672740
15-01-2015,2135.2,2152.8,2112.25,2134.25,4457910971,48882,2085613
14-01-2015,2098.5,2133,2092.6,2128.65,5235637593,53263,2480315
13-01-2015,2107.8,2107.8,2075,2088.9,4597373807,66676,2200309
12-01-2015,2092,2119.2,2075,2115.95,6696515951,107209,3189722
09-01-2015,1980.1,2109,1913.05,2074.45,22854388870,359214,11215832
08-01-2015,1985.6,1997,1950,1973.45,6690160291,92752,3391230
07-01-2015,1965,1974.75,1950,1963.55,3557161837,62463,1812479
06-01-2015,1980,1985,1934.1,1954.2,4724458454,108209,2416829
05-01-2015,2009.9,2030,1977.5,1995.9,4979910938,82694,2484256
02-01-2015,1972,2019.05,1972,2013.2,3394668524,54166,1694580
01-01-2015,1968.95,1982,1956.9,1974.4,987030556.4,14908,500691
31-12-2014,1955,1978.95,1950,1972.55,3429407415,35025,1742202
30-12-2014,1962.25,1975,1956.8,1966.35,2281358901,59166,1160138
29-12-2014,1956.05,1972.8,1952.5,1957.8,1368341280,33995,698169
26-12-2014,1945.1,1960.7,1930.95,1952.25,1103949993,28049,567187
24-12-2014,1976,1987,1915.05,1930.55,13244837671,71870,6834872
23-12-2014,2000.85,2021.9,1963.6,1971.65,4074739585,82095,2049238
22-12-2014,2006,2010.1,1975.35,1999.6,5203525385,78654,2616276
19-12-2014,1997.6,2008,1986,1998.65,7132546914,110672,3573658
18-12-2014,1954,1981.8,1944.75,1965.9,9793454522,115260,4987495
17-12-2014,1936,1955.5,1896.3,1938.5,8629426284,106182,4462944
16-12-2014,1925.7,1951.6,1925.7,1938,8634464450,112848,4448189
15-12-2014,1904.95,1957.25,1904.9,1924.8,6232144438,71918,3241571
12-12-2014,1939.05,1960.4,1918.1,1938.65,7065130203,124280,3643125
11-12-2014,1951,1953.95,1915,1921.05,3993352596,85589,2071483
10-12-2014,1966,1985,1959.1,1963.75,3841993037,61729,1951178
09-12-2014,1982.75,1986,1952.45,1964.8,4940618049,100292,2512615
08-12-2014,2009,2019,1957.75,1970.15,82685068301,199122,41580102
05-12-2014,2115,2116.6,2059.8,2070.3,3824320996,81929,1839690
04-12-2014,2110,2144.9,2095,2101.8,4960847514,76687,2349807
03-12-2014,2101.5,2132.95,2084.55,2123.5,6735728670,121736,3193761
02-12-2014,2164.95,2164.95,2115,2126.6,5688309769,80363,2663748
01-12-2014,4387,4402.2,4292.6,4349.85,9974843286,69001,2292733
28-11-2014,4370.1,4398,4343.4,4359.85,7838131169,54548,1793408
27-11-2014,4321.9,4376.4,4312,4365.9,9467655379,74048,2173629
26-11-2014,4300,4317.7,4271.6,4300.45,4255508363,53341,991350
25-11-2014,4295,4319.95,4246,4303.2,7987751855,117146,1860822
24-11-2014,4200,4281.65,4191.95,4275.1,5868582519,74227,1380930
21-11-2014,4170,4179,4101.6,4146.15,5427121794,69014,1307909
20-11-2014,4190,4232.5,4183.85,4225.6,2816097869,47251,668491
19-11-2014,4180,4189.95,4139.75,4173.35,2703843065,49340,650140
18-11-2014,4225,4227.8,4172.1,4182.35,2756838596,56184,658390
17-11-2014,4185,4227.9,4148.1,4218.45,2854490241,42830,682273
14-11-2014,4194,4211.45,4174,4191.65,2743272727,60075,654147
13-11-2014,4122,4201.05,4112.4,4178.6,2575316890,38025,619585
12-11-2014,4121,4150.7,4097.1,4106,2777109169,33273,674112
11-11-2014,4165,4165,4103.8,4125.2,3225149088,62444,781886
10-11-2014,4175.05,4181.1,4140,4165.5,2909418234,53788,699271
07-11-2014,4118.3,4183,4118.3,4166.6,5184619449,80884,1246300
05-11-2014,4085,4154,4057,4124.8,5245033740,64758,1280135
03-11-2014,4076.9,4110,4032.45,4085.9,4367749566,72238,1072301
31-10-2014,3987.05,4066,3987.05,4051.25,4367163350,83031,1083850
30-10-2014,3896,3981.25,3896,3946.55,7529901192,86001,1905651
29-10-2014,3812.95,3892.7,3812.95,3881.45,3965507430,56912,1028667
28-10-2014,3765,3812.35,3765,3788.25,3156940843,71255,833296
27-10-2014,3850,3850,3782.2,3803.05,2265584976,42458,595969
23-10-2014,3804.85,3813.45,3797.15,3805.05,309296950.1,5901,81303
22-10-2014,3809.3,3811.9,3776.2,3796.05,2539670393,37920,669165
21-10-2014,3849.9,3849.9,3710,3772.95,12193215497,85424,3260173
20-10-2014,3853,3862.55,3802.1,3812.35,3677894058,76003,962840
17-10-2014,3864.9,3922.8,3837.1,3851.65,3964720630,68938,1023752
16-10-2014,3900.1,3938.3,3854.35,3865.3,4876343752,90767,1252174
14-10-2014,3965,3965,3900,3918.3,3367299009,90853,857564
13-10-2014,3889.3,3985,3889.3,3942.55,8750797205,137744,2215873
10-10-2014,3660,3908,3572.7,3888.65,22049911041,261112,5736632
09-10-2014,3700,3714,3625.9,3646.8,5687843520,82868,1554104
08-10-2014,3785,3792,3641,3650.15,9379927813,132545,2540960
07-10-2014,3769.3,3892.95,3769.3,3831.3,9638371552,125004,2507932
01-10-2014,3722,3859.95,3722,3847.3,4519865777,67772,1183858
30-09-2014,3744.2,3756.3,3701.1,3747.75,3235785266,40128,865921
29-09-2014,3701,3760.95,3681.1,3749.05,2334275010,34676,624518
26-09-2014,3685,3720.25,3660.5,3680.15,4081443456,52971,1108105
25-09-2014,3650,3718.8,3646,3691,11499288123,95343,3121939
24-09-2014,3630,3672.25,3598.25,3644.8,2536339284,41205,695570
23-09-2014,3645,3683.45,3595.55,3607.1,5912158272,79696,1620288
22-09-2014,3680,3682.75,3632,3650.6,3926805724,73409,1076505
19-09-2014,3699,3787.9,3681.3,3702.05,6862026037,72183,1844377
18-09-2014,3673.95,3729.7,3654.45,3697,4206302999,62542,1138097
17-09-2014,3679.9,3748.1,3671.1,3741.05,3682278429,72821,990765
16-09-2014,3646,3690.5,3623.6,3651.25,2301940173,28843,629363
15-09-2014,3665,3668,3627.3,3641.3,2256861565,26770,619850
12-09-2014,3688,3708,3650,3669.9,1792600247,36413,488444
11-09-2014,3674,3699.7,3630.6,3684.15,2303105086,55388,626629
10-09-2014,3708,3708,3660,3667.3,2333783253,36897,635094
09-09-2014,3748,3755.45,3720,3736.05,2014260516,28972,539600
08-09-2014,3732.7,3790.5,3732.7,3781.65,3061332043,40571,814662
05-09-2014,3732,3795,3705.35,3730.75,3023519497,44496,808544
04-09-2014,3725,3725,3697.85,3708.75,2891224172,56359,779808
03-09-2014,3610,3746.4,3610,3734.25,5485274236,79834,1482195
02-09-2014,3600,3625,3555.55,3613.75,1608944878,50768,447979
01-09-2014,3610.05,3618.9,3585,3599.65,1640283894,38596,455394
28-08-2014,3629,3633.65,3581.2,3598.8,3422343829,60314,949913
27-08-2014,3630,3650,3601.1,3630.55,2530151714,60034,696234
26-08-2014,3622,3640,3600,3624.15,2644663525,60788,730266
25-08-2014,3599,3635.7,3562.05,3627.8,1896976571,43844,524794
22-08-2014,3548.95,3608,3548,3601,2179259946,58447,606880
21-08-2014,3556.25,3563.4,3530,3548.95,1903894612,54150,537360
20-08-2014,3563,3582.5,3547,3554.55,1751498906,36010,492278
19-08-2014,3561,3589,3530,3547.8,2857705291,63828,803103
18-08-2014,3612,3612,3550,3559.8,3027427309,77550,847236
14-08-2014,3608,3627.7,3586.6,3612.55,3052665157,44081,845310
13-08-2014,3560.05,3625,3550.75,3608.4,4022138603,60497,1117670
12-08-2014,3599,3599,3541,3576.8,2636912453,30201,739617
11-08-2014,3524,3583.7,3510,3573.5,2495523437,51438,703584
08-08-2014,3500,3520,3475,3482.65,1663107291,29694,476419
07-08-2014,3499,3544.4,3482.35,3507.35,3411164790,44860,969278
06-08-2014,3525,3608.35,3525,3575.85,8048405896,97143,2250523
05-08-2014,3476,3520,3470.05,3513,4802565520,63849,1373203
04-08-2014,3355,3482.9,3349.3,3465.55,5629186041,96977,1635870
01-08-2014,3350,3392,3330,3341.3,3191581459,54025,950876
31-07-2014,3380,3394.9,3343.2,3367.65,3563009543,49566,1057146
30-07-2014,3394,3394,3345.6,3372.2,4190615460,40408,1241840
28-07-2014,3345,3387,3320.85,3371.1,1935530341,43307,575181
25-07-2014,3399,3399,3304.7,3352.2,2232481985,52068,667209
24-07-2014,3344,3395,3321.45,3382.25,2333893194,49756,696445
23-07-2014,3249,3355,3249,3349.45,4904821032,104023,1478417
22-07-2014,3205,3246.7,3198.05,3233.7,3514907180,59869,1091670
21-07-2014,3255,3273.35,3188.1,3200.7,2995942847,45322,929496
18-07-2014,3253,3274.7,3243.6,3251.55,1667596161,46639,512296
17-07-2014,3260.1,3345.9,3231.65,3239.3,2020969992,38741,618334
16-07-2014,3240,3245,3203.25,3229.6,1849566357,33671,573686
15-07-2014,3239,3257.95,3217.05,3225.65,1671533554,45886,517475
14-07-2014,3315,3315,3185.8,3225.25,3315697168,73868,1028950
11-07-2014,3401.4,3432,3300.35,3326.65,6624209414,112001,1978295
10-07-2014,3315,3381.7,3250.6,3292.7,4725792039,111179,1418202
09-07-2014,3330,3384,3290,3310.35,3441945560,75486,1033844
08-07-2014,3349,3406.35,3303.05,3342.15,4801126921,87942,1432560
07-07-2014,3265,3368,3260,3345.45,4850850506,72438,1454789
04-07-2014,3200.05,3258.4,3200.05,3245.95,2319718616,78491,719121
03-07-2014,3210.2,3228.4,3190.5,3210.7,3012009948,76610,938114
02-07-2014,3212,3243.6,3198.2,3215.3,2460173207,77411,764954
01-07-2014,3245,3254.8,3206,3221.05,1878772995,37209,582814
30-06-2014,3220,3263,3211.4,3255.55,2962885797,50263,911322
27-06-2014,3200,3235.6,3172,3223.4,2773274925,70301,861343
26-06-2014,3220,3235,3168.75,3182.5,2940545618,41561,922069
25-06-2014,3245,3245,3206,3211.25,2587924111,56604,804190
24-06-2014,3230,3234.9,3192.15,3203.8,4264369176,84836,1329753
23-06-2014,3300,3308.95,3221.45,3232.55,2568375118,73560,791014
20-06-2014,3320,3339.4,3292.85,3316.6,3671425373,72433,1106625
19-06-2014,3245.85,3323,3245.1,3311.9,4660261546,124172,1414213
18-06-2014,3245,3275,3212.75,3240.5,3974725731,79398,1223910
17-06-2014,3249,3267,3218.55,3246.85,4096906531,74804,1259924
16-06-2014,3186,3259.7,3180,3244.15,3792942150,80810,1171916
13-06-2014,3188.5,3207,3131.05,3187,4027376430,94715,1268968
12-06-2014,3280,3297.05,3120.7,3175.05,8419860528,163409,2641107
11-06-2014,3105,3257.25,3090.35,3193.35,8146073014,138700,2546963
10-06-2014,3000,3089.2,2996.35,3075.15,3981597854,83561,1309897
09-06-2014,3006,3015,2976.1,2986.45,4055325508,78968,1357293
06-06-2014,3000.15,3010,2950,3003.05,6283168505,137765,2110303
05-06-2014,3000,3068.4,2962,3041.15,4551449388,103719,1519215
04-06-2014,3015,3027.35,2953.5,2984.5,2051448941,57942,688501
03-06-2014,3008,3036.95,2974.75,3017.2,2565450448,59185,853117
02-06-2014,2960.5,2997.7,2960.5,2993.15,2325310249,47069,778732
30-05-2014,2940,2959.45,2880,2939.4,10278774320,123309,3504452
29-05-2014,3025,3025,2915,2924.5,15245816235,221589,5167666
28-05-2014,3123.5,3188,3118,3173.3,2130202763,64482,673665
27-05-2014,3100,3155,3099.5,3134.05,1955902946,59605,623016
26-05-2014,3071,3110.95,3050.15,3094.85,2222491949,44262,718818
23-05-2014,3125,3171,3012.15,3069.55,3524574288,78657,1135222
22-05-2014,3160,3180,3081.15,3113.9,3830155342,55699,1229093
21-05-2014,3118,3164.3,3099.05,3157.1,2666896478,84270,848538
20-05-2014,3049,3138.85,3042.2,3122.2,3400800398,89593,1098418
19-05-2014,3198,3198,3000.1,3015.05,6533090611,109779,2155814
16-05-2014,3299,3340,3059.05,3177.55,5700136603,115835,1773599
15-05-2014,3254.1,3294.85,3205.25,3272.45,3411806434,48138,1051149
14-05-2014,3250.25,3265,3217.15,3254.1,2104767462,50507,648086
13-05-2014,3183,3275,3183,3265.25,2957414763,71192,912496
12-05-2014,3118.2,3186.5,3105.05,3175.1,2771980410,45319,880525
09-05-2014,3065,3125,3052.85,3111.45,2396188657,46522,772425
08-05-2014,3070,3088.4,3046.45,3065.3,3506571692,53685,1145249
07-05-2014,3151,3170,3050,3067.35,6015536246,89390,1949509
06-05-2014,3176.9,3184.5,3155,3165.15,1806287680,31473,570753
05-05-2014,3192,3233,3174.55,3176.9,1671917320,37693,524586
02-05-2014,3185,3247,3185,3219.7,1917297589,33364,595549
30-04-2014,3177.65,3190,3171,3180.8,3075999837,42805,967742
29-04-2014,3183,3195,3171,3177.75,1923892614,32535,604433
28-04-2014,3169,3193,3165,3178.05,2401491020,48043,755310
25-04-2014,3188,3200,3163.35,3175.6,2366241187,33128,745363
23-04-2014,3174.05,3191.85,3164,3172.65,4771823149,81404,1502090
22-04-2014,3172.05,3200,3142.4,3150.65,2619336070,81489,828362
21-04-2014,3210,3220,3170,3182.95,2437328482,70528,764953
17-04-2014,3180,3210.05,3158.35,3192.05,3344606997,73687,1048989
16-04-2014,3241.95,3241.95,3147.5,3157.3,5240223411,119238,1649788
15-04-2014,3332.2,3388,3247.5,3259.8,8593220587,115223,2597798
11-04-2014,3210,3255.6,3165,3235.15,7476007910,124553,2334792
10-04-2014,3254.5,3257.75,3186.15,3201.2,8535512793,71570,2657905
09-04-2014,3281.05,3309.8,3230.5,3254.55,4335099174,115036,1333085
07-04-2014,3298,3314.45,3256,3293.4,2914489258,56028,887193
04-04-2014,3351,3356,3306.1,3316.05,1635395923,42189,490698
03-04-2014,3339.5,3348,3319.05,3338.15,1958759476,68049,587527
02-04-2014,3348.8,3350,3310.5,3322.05,2353012164,74225,705550
01-04-2014,3283.05,3325,3275,3313.95,3569724437,97887,1078544
31-03-2014,3285.3,3304.95,3230.05,3282.8,3747983272,101552,1147116
28-03-2014,3240.1,3279,3227.3,3262.6,2907061198,66210,893353
27-03-2014,3248,3262.9,3215.95,3231.05,5500978551,57445,1699921
26-03-2014,3260,3268.95,3230.6,3248.9,3440709906,66197,1057321
25-03-2014,3248,3279.7,3246,3254.4,3077903656,77162,943508
24-03-2014,3272.2,3318.45,3270,3275.8,3346904364,94384,1020043
22-03-2014,3294,3313.8,3281.2,3296.05,170417244.2,3151,51669
21-03-2014,3330,3338,3270.5,3305.65,5107797720,76457,1547540
20-03-2014,3270,3349.5,3270,3303.05,3324587291,57561,1002879
19-03-2014,3350,3357.85,3238.75,3271.75,6453064649,143832,1972231
18-03-2014,3400,3411.9,3340,3350.55,4976424868,104770,1475539
14-03-2014,3340,3403.9,3335.05,3394.15,4721627215,95242,1395943
13-03-2014,3420,3439.9,3340,3357.6,17261392183,256451,5098860
12-03-2014,3673.4,3703.35,3652,3671.3,1807558197,45369,492513
11-03-2014,3653,3708.9,3631.05,3675.35,1895936687,35319,515534
10-03-2014,3729.7,3729.7,3645.3,3671.6,3411673946,64998,929059
07-03-2014,3827,3834,3708.3,3740.3,7068894064,99935,1884093
06-03-2014,3838,3849.95,3817.35,3831.9,2980613527,65047,778289
05-03-2014,3827.9,3844.4,3809.9,3821.7,2365776020,48641,617938
04-03-2014,3770,3824.45,3761.9,3799.55,3294424418,49982,867239
03-03-2014,3825,3849.95,3791.95,3798.25,3433492207,55090,900522
28-02-2014,3761.1,3837.15,3761.1,3824.85,4689238737,76621,1229937
26-02-2014,3780,3817.8,3772.1,3807.5,3492666508,48908,919021
25-02-2014,3755,3792.1,3755,3782.9,3829772494,33909,1012439
24-02-2014,3746,3753.7,3730,3749.9,2040472153,38487,544701
21-02-2014,3736,3755.4,3727.25,3750.7,2580864425,61267,689748
20-02-2014,3744.9,3744.9,3706,3711.25,4102736413,26707,1102106
19-02-2014,3695.65,3762,3695.1,3753.4,3297849882,58699,883038
18-02-2014,3647,3694.6,3647,3682,2287609486,16735,622280
17-02-2014,3685,3685,3648.85,3658.15,6219188039,36332,1696240
14-02-2014,3615.55,3664,3603.25,3644.3,2703634556,59800,745271
13-02-2014,3604.8,3617.95,3580.05,3585.8,1611730573,23430,448540
12-02-2014,3600.5,3627.45,3593.2,3600.1,1898697518,31693,526089
11-02-2014,3584,3622,3573.5,3596.25,2624835041,32700,729199
10-02-2014,3579.9,3586,3557.5,3573.8,2701617778,50814,756178
07-02-2014,3587,3601.85,3548.85,3566.55,3383061498,74043,943932
06-02-2014,3572,3583,3541,3563.7,2557783010,56963,718738
05-02-2014,3580,3589,3542.75,3581.25,1929840250,37096,540874
04-02-2014,3581,3591.95,3546.55,3561.1,2021644292,37361,566889
03-02-2014,3685,3692,3624.8,3629.15,1995964029,27647,548014
31-01-2014,3700,3739.75,3686.55,3701.1,2495628289,33186,671241
30-01-2014,3703.7,3716.7,3660,3704.25,3312964929,57064,897954
29-01-2014,3666,3743.7,3653.65,3717.8,3756012545,48870,1012760
28-01-2014,3707,3708.7,3666.85,3675.1,6496073289,81381,1763568
27-01-2014,3720,3763.9,3711.2,3732.2,3785379767,51163,1012381
24-01-2014,3765,3796.95,3754.7,3758.15,3243427784,58213,859573
23-01-2014,3784.1,3799,3760.85,3792.5,3736441660,90117,988418
22-01-2014,3741.2,3778,3740.05,3765.9,3184713955,81973,846220
21-01-2014,3750,3770,3718.35,3758.35,5665601042,51076,1512808
20-01-2014,3712,3759.95,3704.45,3749.3,4555251904,77103,1220243
17-01-2014,3729,3764.65,3720,3729.75,12024653127,95916,3208487
16-01-2014,3699,3737.45,3693.65,3725.05,8190777827,96512,2201029
15-01-2014,3695.3,3724.35,3681,3712.05,7938093291,130924,2141268
14-01-2014,3645,3695,3640.45,3686.75,3404948215,59808,928229
13-01-2014,3582,3675,3582,3665,7833521978,132647,2139989
10-01-2014,3490,3575,3448,3551.25,13367759100,190570,3782272
09-01-2014,3440,3482,3417.85,3450.8,5435659118,122460,1573851
08-01-2014,3461,3475,3421,3428.1,3862550701,94416,1123799
07-01-2014,3519.05,3525.9,3446.7,3457.15,3353983327,66664,964211
